id,source,type,prompt,response,lang,orig_id,fp
dlg_41b90ca139b3c0bbc0e46f62f58a8486,train.csv,dialogue,"मैं और मेरी मंगेतर 3 साल से साथ हैं और हमारा रिश्ता हमेशा अच्छा रहा है। हमारे पास एकमात्र मुद्दा यह था कि उसे ऐसा लगता था कि उसे मुझसे पर्याप्त यौन ध्यान नहीं मिल रहा है। मुझे हाल ही में पता चला कि उसने अन्य महिलाओं के साथ मेरे साथ धोखा किया है। वह कहता है कि वह अपना परिवार वापस चाहता है लेकिन मैं असमंजस में हूं कि क्या करूं। क्या हमारे लिए धोखाधड़ी से उबरना संभव है, या मुझे बस आगे बढ़ना चाहिए?","एक रिलेशनशिप थेरेपिस्ट के रूप में मैं हर समय उन जोड़ों के साथ काम करता हूं जो बेवफाई के बाद अपने रिश्ते की मरम्मत के चरण में हैं। इसका संक्षिप्त उत्तर यह है कि न केवल बेवफाई के बाद एक संतोषजनक और पूर्ण संबंध बनाना संभव है, बल्कि ऐसा अक्सर होता है जिसे हम जानते हैं। बेवफाई की मौजूदा दर ऊंची है, हालांकि कई कारणों में जाना महत्वपूर्ण नहीं है, लेकिन यह जानना महत्वपूर्ण है कि आप इसमें अकेले नहीं हैं! आपके लिए मेरा सबसे बड़ा सुझाव एक पेशेवर परामर्शदाता की तलाश करना होगा जो बेवफाई से उबरने वाले जोड़ों के साथ काम करने में माहिर हो। शुभकामनाएं!",hi,,b68f09d5b34504a240e5245049707b8d
dlg_91cffe8a169befb7d0cde5909b3d7889,train.csv,dialogue,"मैं कई वर्षों से अवसाद और चिंता से जूझ रहा हूं। मैं दवा ले रहा हूं, लेकिन हाल ही में मेरा अवसाद बदतर हो गया है। क्या परामर्श से मदद मिल सकती है?","आपको अवसादरोधी दवाएं किससे मिलती हैं? इस व्यक्ति को आपसे यह जानने के लिए बात करनी चाहिए कि गोलियाँ मदद कर रही हैं या नहीं। अपनी अंतरात्मा पर भरोसा रखें कि गोलियाँ आपकी मदद नहीं कर रही हैं। गोलियाँ हर किसी के लिए अलग-अलग काम करती हैं और सभी लोग उनसे बेहतर महसूस नहीं करते हैं। यह भी संभव है कि विशेष गोलियाँ अपना प्रभाव खो चुकी हों क्योंकि लगभग छह से आठ महीनों के बाद, यह आमतौर पर होता है। यह समझने की कोशिश करें कि आपको किस चीज़ से निराशा हो रही है। यह धीमा काम है क्योंकि आपके पास कई सिद्धांत हो सकते हैं। केवल अपनी भावनात्मक जरूरतों और जीवन संरचना को देखभाल और सम्मानजनक तरीके से संबोधित करने से, आपके मूड में सुधार हो सकता है ताकि आप कम उदास महसूस करें।",hi,,4a7379a555327b5a828880c4c4164897
dlg_c6de2fdbab838c4017b650ff8a450a39,train.csv,dialogue,"छह साल पहले मेरे जीवनसाथी ने फैसला किया कि वह अब मुझे नहीं चाहता। हालात इतने खराब हो गए हैं कि हम अलग हो गए हैं लेकिन अब भी एक ही घर में रहते हैं। वह कहता है कि उसे मुझसे नफरत है, वह दूसरी महिलाओं के साथ रहना चाहता है और तलाक लेना चाहता है। मुझे समझ में नहीं आता कि वह लगातार कहता है कि मेरे मन में उसके लिए कोई भावना नहीं है और अगर मैं किसी दूसरे पुरुष से बात करती हूं तो उसे बेतुकी जलन होती है। वह लगातार ऐसे व्यवहार क्यों करता है? मैं यह भी जोड़ सकता हूं कि उसे सीमावर्ती व्यक्तित्व विकार और एक आत्ममुग्ध व्यक्ति के रूप में निदान किया गया है।","ऐसा लगता है कि यह काफी मुश्किल है। ऐसा लगता है जैसे कभी-कभी आपका जीवनसाथी चाहता है कि आप उसके जीवन का हिस्सा बनें (जो कि ईर्ष्या का एक हिस्सा हो सकता है) और कभी-कभी वह नहीं चाहता है। इस बारे में बात करना संभवतः एक नाजुक बातचीत होगी और आपने जो उल्लेख किया है उससे मुझे आश्चर्य हो रहा है कि क्या उसके पास कोई चिकित्सक है। यदि हां, तो क्या आप जानते हैं कि क्या वह आपको एक सत्र में आने की अनुमति देगा ताकि आप अधिक जान सकें कि वह कैसा महसूस करता है? हो सकता है कि उसे इसका अधिक उपयोग करना पड़े क्योंकि एक चिकित्सा कार्यालय के निहित वातावरण में। इस तरह कम से कम आपको पता चल जाएगा कि वह कहां से आ रहा है। आप यह भी पूछ सकते हैं कि क्या वह सुन पा रहा है कि आप क्या चाहते हैं, क्या चाहते हैं, या आप दोनों के बीच क्या इच्छा है। याद रखें, सिर्फ इसलिए कि आप जो वह कह रहे हैं उसे सुनते हैं या उसका पालन करते हैं, इसका मतलब यह नहीं है कि आप उससे सहमत हैं, हालांकि यह अवधारणा अपने आप में चर्चा का विषय हो सकती है क्योंकि हर कोई इसके बारे में नहीं जानता है। मुझे आशा है कि आप इस बात पर कायम रहने में सक्षम हैं कि आप कौन हैं और आप क्या चाहते हैं।",hi,,5f0421e21c060a24537f6df1b382b78f
dlg_db3c0a09c09fcea7c6e681ae4ec11877,train.csv,dialogue,मेरे भाई को पैरानॉयड सिज़ोफ्रेनिया का पता चला है और वह अपनी दवा नहीं ले रहा है। वह मेथामफेटामाइन और अल्कोहल का सेवन कर रहा है और उसे 12 डिग्री के मौसम में मेरी सौतेली माँ की सड़क पर नग्न अवस्था में सोते हुए पाया गया था। मुझे उसके पिता (जो अभी-अभी गुजरे हैं) ने गोद लिया था और उसकी मां इसमें शामिल नहीं होंगी क्योंकि वह वित्तीय जिम्मेदारी से डरती हैं। क्या मुझे अपने भाई को मानसिक स्वास्थ्य सुविधा में शामिल करने का अधिकार है?,"उत्तर इस बात पर निर्भर करता है कि आप किस राज्य में रहते हैं। चूंकि आप यहां जो विवरण लिख रहे हैं वह यह है कि आपका भाई आपके और दूसरों के लिए गंभीर खतरा हो सकता है, इसलिए मानसिक स्वास्थ्य हॉटलाइन या अपने स्थानीय क्षेत्र के अस्पतालों में से किसी एक से संपर्क करना और उनके मनोचिकित्सा विभाग में एक सामाजिक कार्यकर्ता या अन्य पेशेवर स्तर के व्यक्ति से बात करना उचित है। वही प्रश्न पूछें जो आपने यहां पोस्ट किया है। आपका प्रश्न अच्छा है और इस पर गंभीरता से विचार किया जाना चाहिए।",hi,,e742faed54b402ce3a6f36f2dbb6a4f2
dlg_8c7ba936661e1bec573d34cc9042a85e,train.csv,dialogue,हर सर्दी में मैं खुद को मौसम की वजह से दुखी होता हुआ पाता हूं। मैं इससे कैसे लड़ सकता हूँ?,"सबसे पहले, यह उत्कृष्ट है कि आप स्वयं जागरूक हैं और अपने मूड के पैटर्न को पहचानने में सक्षम हैं। बहुत से लोग विंटर ब्लूज़ से पीड़ित होते हैं, जिसे सीज़नल अफेक्टिव डिसऑर्डर कहा जाता है। कुछ लोग देखते हैं कि पतझड़ और सर्दियों के महीनों के दौरान, वे अवसाद के संकेतों और लक्षणों से जूझते हैं जैसे उदासी या निराशा, सुस्ती, बहुत अधिक या बहुत कम सोना, भूख में बदलाव, सामान्य रुचियों में रुचि की कमी और संभवतः आत्मघाती विचार। इस विकार में अनुभवी चिकित्सक से परामर्श करना सबसे अच्छा होगा, क्योंकि वे आपको नकारात्मक विचार पैटर्न बदलने, हल्की चिकित्सा, व्यायाम, पोषण संबंधी सहायता और संभवतः दवा जैसे संभावित समाधानों के लिए मार्गदर्शन करने में सक्षम होंगे।",hi,,942d8105016e29288d4e6b340ce40417
dlg_9772631bf28324b555b8dba4fcbb51da,train.csv,dialogue,"किसी ने, जिसकी मैं परवाह करता हूं, मुझसे कहा कि मैं पढ़ाने लायक नहीं हूं और चिड़चिड़ा हो जाता हूं। मैं बस खुश रहना चाहता हूं और उस व्यक्ति को खुश करना चाहता हूं, लेकिन ऐसा लगता है कि मैं हमेशा कम रह जाता हूं।","किसी को प्रसन्न करने से निश्चित रूप से संतुष्टि महसूस होती है। यदि दूसरा व्यक्ति आपके प्रयास और सद्भावना की सराहना नहीं करता है तो यह असंतोषजनक लगता है। किसी को खुशी प्रदान करने में मतलबी टिप्पणियों को सहन करना शामिल नहीं है जैसा कि आप यहां वर्णन करते हैं। उस व्यक्ति को बताएं कि आप उन्हें खुश करने की कोशिश कर रहे हैं और उस व्यक्ति को यह भी बताएं कि उनकी टिप्पणियां आहत करने वाली हैं। यदि व्यक्ति ने अपने शब्दों को बिना किसी बुरे इरादे के कहा है तो अगली बार जब वह टिप्पणी करता है तो यह उम्मीद करना उचित है कि ये टिप्पणियां आपकी भावनाओं को ठेस न पहुंचाएं। ध्यान रखें कि आपके अच्छे इरादों को उस तरह से प्राप्त नहीं किया जा सकता है जैसा आप चाहते हैं। कुछ लोग, कभी-कभी असंवेदनशील होते हैं या सीधे तौर पर किसी अन्य व्यक्ति से प्रसन्न होने में रुचि नहीं रखते हैं।",hi,,dbf16380e93068fc4bb4fa98babe16a5
dlg_60943aa69b4edf5d7f461191624218df,train.csv,dialogue,"मुझे उसे चोट पहुँचाने का अफसोस है और वे मेरे लिए बहुत मायने रखते हैं। लेकिन ऐसा लगता है जैसे मैं जो कुछ भी करता हूं वह काम नहीं करता। चाहे कुछ भी हो, मैं उनसे हमेशा प्यार करता रहूंगा और जब मैं उनके साथ हूं तो और कुछ मायने नहीं रखता। मैं उन्हें किसी भी चीज़ से ज़्यादा प्यार करता हूँ। मैं नहीं चाहता कि कोई दूसरा लड़का मेरे बच्चों का पालन-पोषण करे।","अब तक आपने अपना खेद कैसे व्यक्त किया और दर्द की जिम्मेदारी कैसे ली? स्वस्थ संबंधों को विकसित करने के लिए मरम्मत एक अत्यंत आवश्यक कौशल है। तुम्हारा प्यार गहरा लगता है, उसके साथ बैठो। यह भी बताएं कि उसे किस प्रकार चोट लगी है। आपको अपना दुख भी महसूस होता है और आपके बच्चे भी। यह सब महसूस करते हुए आपको मरम्मत का रास्ता भी मिल सकता है। यदि यह महसूस हो रहा है कि यह सब करना कठिन है, तो अपनी प्रक्रिया में सहायता के लिए किसी स्थानीय चिकित्सक की तलाश करें।",hi,,46a70063e77e1ac0d2c64e38dbed1ecb
dlg_f87b427dc2e1e17bc1183f73ce67f699,train.csv,dialogue,मुझे तनाव से निपटने में मदद की ज़रूरत है। मैं यह सब कैसे संभाल सकता हूं और कम तनाव महसूस कर सकता हूं?,"तनाव से निपटने का एक हिस्सा यह सुनिश्चित करना है कि तनाव के बारे में आपकी धारणा सटीक है। कभी-कभी तनाव वास्तव में जितना है उससे कहीं अधिक लग सकता है। एक चीज जो मैं अपने ग्राहकों को करने के लिए प्रोत्साहित करता हूं वह है खुद से पूछना, ""यह तनाव वास्तव में किस बारे में है?"" तनाव को सरल बनाना तनाव को कम करने की कुंजी है और इससे तनाव कम महसूस होता है।",hi,,5e5e5322eda6143a7e0194232e1569c0
dlg_7bf40331dfb771f17101443578b9cd01,train.csv,dialogue,मैं बहुत उदास हूं. मैं बात करने के लिए किसी को कैसे ढूंढूं?,यह सुनकर दुख हुआ कि आप ऐसा महसूस कर रहे हैं। क्या आपके पास 24 घंटे चलने वाली कोई हेल्पलाइन है जिस पर आप कॉल कर सकें? यहां एक वेबसाइट है जिसमें कॉल करने के लिए कुछ नंबर हैं: https://psychcentral.com/lib/common-hotline-phone-numbers/ आप अपने पारिवारिक डॉक्टर से बात कर सकते हैं और वे एक चिकित्सक ढूंढने में आपकी मदद कर सकते हैं? आप किसी चिकित्सक को ढूंढने के लिए भी इस वेबसाइट का उपयोग कर सकते हैं। https://therapists.psychologytoday.com। मुझे पूरी उम्मीद है कि आपको बात करने के लिए कोई मिल जाएगा।,hi,,f166546b5bc4bc86d46ac04b84759d7c
dlg_5c318ad8a36719cfaf8e7957f2150c9f,train.csv,dialogue,"मुझे लगता है कि मुझे अपना मौजूदा रिश्ता ख़त्म कर देना चाहिए. वह तीन घंटे की दूरी पर रहता है और उसे प्रतिदिन कई बार किसी से बात करने और महीने में एक या दो बार मुझसे मिलने का आश्वासन पसंद है। मैं किसी ऐसे व्यक्ति को चाहता हूं जो अधिक वर्तमान और अधिक जीवन साथी हो। हाल ही में, उनका काम बहुत व्यस्त रहा है और मैंने उन्हें पिछले 6 हफ्तों में केवल कुछ ही बार देखा है। मैंने उससे कहा कि मैं इस तरह से जारी नहीं रख सकती क्योंकि मैं लगातार निराश और क्रोधित महसूस करती हूं और वह रिश्ते को पर्याप्त प्राथमिकता नहीं दे रहा है। मुझे यह भी लगता है कि यह मुझे संभवतः वह रिश्ता ढूंढने से रोक रहा है जो मैं चाहता हूं। हम 7 साल से साथ हैं। समस्या यह है कि मैं उसके किसी और के साथ होने के बारे में सोचकर घबरा जाता हूं और चिंता और अवसाद का अनुभव करता हूं और फिर सोचता हूं कि मैं किसी ऐसे व्यक्ति से कभी नहीं मिलूंगा जिसे मैं पसंद करता हूं। हम पहले ही 4-5 बार इस चक्र से गुजर चुके हैं और मुझे लगता है कि इसमें रहना अस्वस्थ है, लेकिन अलग होने पर होने वाली चिंता और अवसाद के प्रति मेरी घृणा मुझे हमेशा सामंजस्य स्थापित करने के लिए प्रेरित करती है।","ऐसा लगता है कि आपकी घबराहट उस रिश्ते को खोने के बारे में कम है जिसमें आप हैं (वैसे ऐसा नहीं लगता कि यह आपके कनेक्शन की आवश्यकता को पूरा कर रहा है) और अकेले रहने के बारे में अधिक है। उसके साथ रहना अकेले रहने से आपकी सेवा करना है, भले ही रिश्ता आदर्श से कम हो। अकेले रहना डरावना हो सकता है. तुम्हें स्वयं का सामना करना होगा. आपको खुद से प्यार करना, अपनी देखभाल करना और खुद को संजोना सीखना होगा। परिपक्व होने और बड़े होने में सभी महत्वपूर्ण कौशल और कार्य, लेकिन डरावने भी कम नहीं। क्या होगा यदि...क्या होगा यदि आपने स्वयं को आपके साथ संबंध बनाने की अनुमति दे दी है?",hi,,eb98322a332f843a2cff097fe7b77045
dlg_5affeac19a0f4771a45924cc88b28497,train.csv,dialogue,"उसने मुझसे बात करने से इंकार कर दिया और मेरी माँ (उसकी दादी) से कहा कि उसे अतीत की बातें याद आ रही हैं। मुझे नहीं पता क्या करना है। मेरी बेटी मुझ पर दोष लगाती है और कसम खाती है कि वह मुझसे नफरत करती है। मेरे माता-पिता कहते हैं कि मुझे अपनी बेटी को उसके पिता के साथ रहने देना चाहिए, लेकिन मुझे नहीं लगता कि मैं चीजों को कैसे ठीक कर सकता हूं अगर मैं उसे हर दूसरे सप्ताहांत में ही देख पाऊं। मुझे क्या करना चाहिए?","आपके तनाव के उच्च स्तर के बारे में सुनकर दुख हुआ। आपकी बेटी की उम्र कितनी है? आपकी बेटी के साथ दुर्व्यवहार किसने किया? उत्तर आपके निर्णय पर फर्क डालते हैं। जाहिर है कि यदि पिता दुर्व्यवहार करने वाला था, तो जब तक कि आपका पूर्व आपको साबित नहीं करता और आप विश्वास नहीं करते कि वह उसके साथ दुर्व्यवहार नहीं करेगा, आपकी बेटी को आपके साथ रहना चाहिए। यदि पिता के अलावा कोई और दुर्व्यवहार करने वाला था और पिता का आपकी बेटी के साथ अच्छा रिश्ता है, तो यह संभव है कि आपके घर से दूर रहने का समय आपमें से प्रत्येक को एक-दूसरे के साथ बहस करने से दूर कर देगा। क्या करता है आपकी बेटी आपको बताती है कि वह क्या चाहती है?उसकी इच्छाओं पर भी विचार किया जाना चाहिए।रिश्ते तय हो सकते हैं। कभी-कभी अलग रहने से इस प्रक्रिया में मदद मिलती है क्योंकि दोनों लोगों के पास इस बात पर अधिक गहराई से विचार करने का समय होता है कि वे एक-दूसरे के बारे में क्या महत्व रखते हैं।",hi,,f404b8e17f8b3d5cea345f1d675c252b
dlg_d4f3fb9216b482e35688f3813f02e9c0,train.csv,dialogue,क्या परामर्श वास्तव में कुछ ऐसा करता है जिससे लोगों की मदद हो सके?,"हां, परामर्श से बहुत से लोगों को मदद मिलती है, खासकर तब जब परामर्शदाता और उनके ग्राहक के बीच अच्छा तालमेल हो। यह जानना कि आपका परामर्शदाता वास्तव में आपके पक्ष में है और आपको अपनी कठिनाइयों को पार करते हुए एक स्वस्थ, सुखी, सफल जीवन में देखना चाहता है, इस बात से अधिक महत्वपूर्ण है कि वे किस प्रकार की परामर्श पद्धति का उपयोग करते हैं। यदि आप किसी परामर्शदाता की तलाश कर रहे हैं, तो अपना समय लें और सुनिश्चित करें कि आपको सुना और सम्मानित महसूस हो और साथ ही आगे बढ़ने में चुनौती महसूस हो।",hi,,ce9c4d30a0cf889958112a7cc9092919
dlg_17ff1153b40fbd460d426c07eebf18c7,train.csv,dialogue,मेरे डॉक्टर को लगता है कि मुझे इसके होने का ख़तरा है। मैंने यह पूछने की उपेक्षा की कि यह एक एपिसोड से किस प्रकार भिन्न था। मुझे औपचारिक रूप से बाइपोलर टाइप 1 का निदान किया गया है।,"मुझे नहीं लगता कि मनोवैज्ञानिक दौरे जैसी कोई चीज़ होती है, हालाँकि, स्यूडुओसेज़्योर या मनोवैज्ञानिक गैर-मिर्गी दौरे जैसी कोई चीज़ होती है। मूल रूप से, यह तब होता है जब कोई व्यक्ति पूर्ण दौरे के लक्षण दिखाता है (जैसे कि गिरना और ऐंठन) लेकिन वे दौरे के अनुरूप मस्तिष्क तरंगों का उत्पादन नहीं कर रहे हैं। उच्च तनाव, भावनात्मक चुनौतियों और आघात के इतिहास के कारण सेडोसेज़र्स होता है। आप यहां अधिक जान सकते हैं, https://www.ncbi.nlm.nih.gov/books/NBK441871/ फिर भी, आपके डॉक्टर का क्या मतलब है, यह जानने का सबसे अच्छा तरीका उनसे पूछना होगा! :)",hi,,1e43430015f9f12dce64ca6492eca448
dlg_56b9c99a8010b131c632b29c10129bd4,train.csv,dialogue,"एक अपॉइंटमेंट रद्द करने को लेकर मेरा अपने चिकित्सक के साथ विवाद हो गया था। अब, वह मुझे उसी क्लिनिक (जो मेरा बीमा लेता है) में अन्य मनोवैज्ञानिकों से मिलने से रोक रही है, जहां से मुझे अपनी मनोरोग सेवाएं भी मिलती हैं। 48 घंटे की सख्त रद्दीकरण नीति है, और मेरी नियुक्तियाँ मंगलवार को 3:00 बजे हैं। मैंने पिछले शुक्रवार को 4:30 बजे रद्द करने के लिए कॉल किया था। मुझे देर हो गई थी, इसलिए हमने अपने डॉक्टर से संपर्क किया और उन्हें बताया कि मैं शहर से बाहर रहूँगा। उसने कहा कि मैं सत्र में फोन कर सकती हूं। बात यह है कि हम दोहरे सत्र करते हैं।","मेरी सिफ़ारिश यह होगी कि आप अपने चिकित्सक से इस बारे में आपके विवरण से बात करने का प्रयास करें, ऐसा लगता है कि आपके पास अपने निर्धारित सत्र को न करने के लिए एक वैध स्पष्टीकरण है। हो सकता है कि अगर आप उसे यह समझा सकें तो वह आपके साथ काम करने को तैयार हो जाएगी। यदि वह आपके स्पष्टीकरण पर विचार करने को तैयार नहीं है और यदि वह आपके साथ काम करना जारी रखने को तैयार नहीं है, तब भी उसका नैतिक दायित्व है कि वह आपको किसी अन्य चिकित्सक को रेफरल संसाधन प्रदान करे।",hi,,1e28916fbf103c1827148f3db98de377
dlg_3422dc8795b906c23cb363dd2065f9ae,train.csv,dialogue,"कई बार मैं खुद को डरावने विचार सोचते हुए पाता हूं और कभी-कभी तो मैं यह सोचकर भी डर जाता हूं कि मेरे साथ कुछ बुरा होने वाला है। एक बार जब यह शुरू हो जाता है, तो विचार मेरे दिमाग में घूमता रहता है और मैं इसे बाहर नहीं निकाल पाता। मैं इन विचारों को कैसे रोक सकता हूँ?","मुझे खेद है कि आप अपने मन में डरावने विचारों की इस समस्या से गुजर रहे हैं। हममें से कोई भी सीधे विचारों को आने से रोकने में सक्षम नहीं है। जो संभव है वह है उनके मूल्य, सटीकता और विश्वसनीयता पर सवाल उठाना। हो सकता है कि यदि आप उन विचारों की जांच करते हैं जो आपको परेशान करते हैं, तो आप यह समझकर बेहतर महसूस कर पाएंगे कि विचार आपके वास्तविक जीवन के लिए बहुत प्रासंगिक नहीं हैं। इसके अलावा, परेशान करने वाले विचारों के साथ क्या करना है, इसका एक और विकल्प उन्हें पुनर्निर्देशित करना है। जब कोई तनावपूर्ण या भयावह विचार आपके मन में आए, तो उसे एक सुखद समाधान दें। मूलतः, डर को किसी सुखद या कम से कम सहने योग्य चीज़ में बदल दें। मुझे आशा है कि इससे आपको कम से कम थोड़ी मदद मिलेगी!",hi,,6d37c62591077ed27bb3379652593224
dlg_e3c8ef57deeb6c96506ba548313a82e4,train.csv,dialogue,"मैं और मेरे पति अलग हो गए हैं और वह मुझसे बात भी नहीं करना चाहते। वह कहता है कि वह अब मुझसे प्यार नहीं करता, लेकिन मैं उसे वापस पाने के लिए कुछ भी करूंगा। क्या कोई उम्मीद है?","मैं अभी आप पर ध्यान केंद्रित करूंगा। हम उसे, उसके कार्यों, उसके प्यार या उसके निर्णयों को नियंत्रित नहीं कर सकते। लेकिन हम आप पर काम कर सकते हैं. कुछ चीज़ों के बारे में सोचें: आप क्या चाहते हैं? आपको उसके बारे में क्या पसंद है? किस बात ने आप दोनों को अलग कर दिया? आप ऐसे रिश्ते में होने के बारे में क्या सोचते हैं जहां आपका साथी आपसे प्यार नहीं करता? क्या यह उचित लगता है? हो सकता है कि वह चीज़ों को सुलझाना चाहता हो या हो सकता है कि उसे ख़त्म कर दिया जाए। वह थोड़े समय के लिए किया जा सकता है या हमेशा के लिए किया जा सकता है। इसका उत्तर कोई नहीं दे सकता, इसीलिए मुझे लगता है कि आपको फोकस बदल देना चाहिए। यदि आप वापस मिल जाते हैं, तो क्या आप अब भी उस पर भरोसा करेंगे कि वह आपको नहीं छोड़ेगा? अगर वह आपसे प्यार नहीं करता तो क्या होगा? यदि आप कभी एक साथ नहीं आते, तो क्या आप फिर भी स्वस्थ, सुखी जीवन जी सकते हैं? क्या आप उस रिश्ते पर शोक मना सकते हैं लेकिन उससे सीख भी सकते हैं? मैं चाहता हूं कि आप उसके साथ या उसके बिना मजबूत, खुश और स्वस्थ रहें। तो हाँ, आपके लिए आशा है - उसके साथ या उसके बिना।",hi,,d108934fdf9fa371e6ad26bf2682a208
dlg_c7fcd3532ceee0d9f46429450053b7c3,train.csv,dialogue,एक अच्छे परामर्शदाता के पास कौन से बुनियादी कौशल होने चाहिए?,"यहां उन कौशलों की एक सूची दी गई है जिनका उपयोग मैं हर सत्र में करता हूं, और वे क्या हैं इसका एक संक्षिप्त विवरण: प्रतिबिंबित करना: ग्राहकों ने जो कहा है उसे संक्षेप में बताना ताकि वे जान सकें कि आप उन्हें समझते हैं। सत्यापन करना: ग्राहकों को यह जानने में मदद करना कि उनका दृष्टिकोण मूल्यवान और तर्कसंगत है। ग्राहक-केंद्रित बातचीत: थेरेपी सत्रों में ग्राहक पर ध्यान केंद्रित करना, न कि एक चिकित्सक अपने बारे में बात करना। भाग लेना: गैर-मौखिक या मौखिक संकेत जो इंगित करते हैं कि मैं एक ग्राहक को सुन रहा हूं (यानी, सिर हिलाना, झुकना)। पुष्टिकरण) रीफ्रेमिंग: किसी ग्राहक को समस्याग्रस्त व्यवहार या स्थिति को अलग तरीके से देखने में मदद करना (आमतौर पर केवल तभी अच्छा काम करता है जब उन्हें लगता है कि उन्हें सुना और समझा गया है)",hi,,bb3f6df51987c704e0bfc47742436a90
dlg_279c167b8cfa3329a47624aec0babedf,train.csv,dialogue,जब हम एक-दूसरे को देखें तो मुझे क्या करना चाहिए?,मुझे बहुत खेद है कि ऐसा हुआ। आपकी अनुमति के बिना अपने निजी जीवन का एक हिस्सा साझा करना बहुत दर्दनाक हो सकता है। मैं सुझाव दे सकता हूं (आपके रिश्ते के आधार पर) अपनी बहन के पास पहुंचें और इस पर चर्चा करें (या सीमा निर्धारित करें कि आप अपने निजी जीवन पर चर्चा नहीं करना चाहते हैं)। मैं आपकी पत्नी से भी बात कर सकता हूं और बता सकता हूं कि आप कितने आहत हैं और इससे उबरने के लिए आगे बढ़ने के लिए आपको क्या करने की जरूरत है।,hi,,5e67cfc309a1acb05a9c982ecf5c71fa
dlg_8d66e85677b657a9a6496ce804b6cec5,train.csv,dialogue,"जब मैं गर्भवती थी और एक तथाकथित दोस्त से बेटा पैदा हो रहा था, तब मेरे पति ने धोखा दिया। यह हमारी शादी से पहले की बात है। हम अलग हो गए और अंततः चीजें सुलझ गईं। मुझे लगा कि मैंने उस पर भरोसा किया इसलिए हमने शादी कर ली। अब वह मेरे सामने लड़कियों से फ्लर्ट करता है।' मैंने उससे बात की है, लेकिन कोई मदद नहीं मिली।","यह आपके लिए बहुत दर्दनाक लगता है। क्या आप उसे बता सकते हैं कि उसकी छेड़खानी आप पर क्या प्रभाव डालती है? हो सकता है कि वह बदलाव की परवाह नहीं करता है, और शायद वह करता है। लंबे समय तक अगर वह इसे जारी रखता है तो आमतौर पर लोगों को लगता है कि उनके पास दो विकल्प हैं, इसे स्वीकार कर लें, जो निश्चित रूप से रिश्ते में संतुष्टि की भावना को बहुत कम कर देता है। या, बेशक, आप रिश्ता खत्म करने का फैसला कर सकते हैं। यह विकल्प अब काफी महत्वपूर्ण है क्योंकि आपका एक बच्चा भी है। सर्वोत्तम परिणाम के बारे में सोचने के लिए स्वयं को पर्याप्त समय दें।",hi,,96b6ed0186d0c13c36693e9954f6f110
