id,source,type,prompt,response,lang,orig_id,fp
dlg_7c7e0fdd14269f1ccb61ac1462d0fe6b,train.csv,dialogue,"నాకు పెళ్లయి 11 ఏళ్లయింది. గత 2 సంవత్సరాలలో మేము చాలా దూరం అయ్యాము. మేము కలిసి సహజీవనం చేస్తున్నాము కానీ ఒకరిపై ఒకరికి వ్యక్తిగత ఆసక్తి చాలా తక్కువ. నా భర్తకు పనిలో ""స్నేహితులు"" ఉన్నారని నేను తరచుగా భావిస్తున్నాను, అతను నా కంటే ఎక్కువ భావోద్వేగంతో పెట్టుబడి పెట్టాడు. నేను చాలా ఒంటరిగా మరియు కేవలం పట్టించుకోనట్లు భావిస్తున్నాను. మళ్లీ కనెక్ట్ అయ్యేందుకు నేను ఏదైనా చేయగలనా?","ఈ మధ్య మీ వైవాహిక జీవితంలో మీరు ఎలా ఫీలవుతున్నారో నన్ను క్షమించండి. మీరు మరియు మీ భర్త మీ భావాల గురించి నేరుగా మాట్లాడగలరా? ఇద్దరు వ్యక్తులు సాధారణంగా ఒకరితో ఒకరు మాట్లాడుకోవడం ద్వారా ప్రతి ఒక్కరు ఏమనుకుంటున్నారో మరియు ఏమనుకుంటున్నారో అర్థం చేసుకుంటారు. మీ ప్రస్తుత మానసిక బాధలు ఇలా చేయడంలో ఆసక్తి చూపని వ్యక్తిని వివాహం చేసుకోవడం సహజ ఫలితం. మీ భర్త మీతో మాట్లాడటం ప్రారంభించాలనుకుంటే, మీరిద్దరూ మళ్లీ కనెక్ట్ అయ్యే అవకాశం ఉంది. అతను మీతో సంబంధంలో పాల్గొనకూడదనుకుంటే, మీ కోసం శ్రద్ధ వహించే స్నేహితులు మరియు కుటుంబ సభ్యుల నుండి మానసిక మద్దతు పొందడం సాధ్యమేనా మరియు ఎంతకాలం వరకు అని ఆలోచించడం ప్రారంభించండి. అలాగే మీ భర్తతో సంబంధం కలిగి ఉండటంతో పాటు మీ వివాహం యొక్క విలువ ఏమిటో అర్థం చేసుకోవడం భవిష్యత్ ప్రశ్న.",te,,4026ebb9687e756f723c6dd7a5f59c60
dlg_23c6783bb521bf69bc1614e636885cbc,train.csv,dialogue,"నాకు బైపోలార్ II డిజార్డర్ ఉంది, నేను ఆల్కహాల్ మరియు కలుపు మొక్కలకు బానిసను మరియు నేను నిరాశాజనకంగా ఉన్నాను. నాకు మరియు ఇతరులకు హాని కలిగించినప్పటికీ నేను తాగుతూ ఉంటాను.","మీరు నిస్సహాయులు కాదు, మీ శ్రేయస్సు గురించి శ్రద్ధ వహించే మరియు మీరు దీనిని అధిగమించగలరని నమ్మే అనేక మంది వ్యక్తులు ఉన్నారని మీరు చూడగలరు. మీరు మొదట మీ ఆల్కహాల్ వినియోగం గురించి అంచనా వేయాలని నేను సూచిస్తున్నాను. మీరు ఇన్‌పేషెంట్ చికిత్స తీసుకోవాల్సిన వ్యసనాలలో ఆల్కహాల్ ఒకటి. ఇన్‌పేషెంట్ కాకపోతే డాక్టర్ పర్యవేక్షణలో ఉండాలి. మీరు ఇన్‌పేషెంట్ చికిత్సను మూల్యాంకనం చేసిన తర్వాత లేదా పూర్తి చేసిన తర్వాత, స్థిరమైన ప్రాతిపదికన ఔట్ పేషెంట్ థెరపీలో పాల్గొనమని నేను మీకు సూచిస్తాను.",te,,dd474a653bbf01aff70ee6853270c22d
dlg_ebef079672c10c6d9b403da634d19624,train.csv,dialogue,"మీకు సరైన చికిత్సకుడు ఉన్నారని మీకు ఎలా తెలుసు? చికిత్స నుండి నాకు అవసరమైన వాటిని నాకు అందించడానికి నా థెరపిస్ట్‌కు ""శిక్షణ"" ఎలా ఇవ్వాలో నాకు ఎలా తెలుసు?","మీరు మీ థెరపిస్ట్‌తో సాధారణంగా సుఖంగా ఉండాలి. మీ చికిత్సకుడు అవసరమైనప్పుడు మిమ్మల్ని సవాలు చేయగలగాలి మరియు ఇతర సమయాల్లో సహాయాన్ని అందించగలగాలి. చికిత్స నుండి మీకు అవసరమైన వాటిని అందించడానికి మీరు మీ థెరపిస్ట్‌కి నిజంగా ""శిక్షణ"" ఇవ్వగలరో లేదో నాకు తెలియదు. చికిత్స నుండి మీకు ఏమి అవసరమో లేదా ఏమి కావాలో ఖచ్చితంగా మీ థెరపిస్ట్‌కు తెలియజేయండి మరియు మీ ఆలోచనల గురించి వారు ఏమి చెబుతారో చూడండి. మీ ప్రస్తుత థెరపిస్ట్‌తో మీరు చేయాలనుకుంటున్న పురోగతిని మీరు చేయగలరని లేదా కనీసం చేయగలరని మీరు అనుకుంటున్నారా? మీ కోసం ఒక ""సరైన"" చికిత్సకుడు లేరు. మీ ప్రాంతంలో కొంతమంది థెరపిస్ట్‌లు ఉండాలి, మీరు తగినంతగా పని చేస్తారు. మీరు మీ థెరపిస్ట్‌తో ఉత్పాదక, బహిరంగ సంభాషణను కలిగి ఉంటే మరియు మీరు తగినంత సుఖంగా ఉంటే, మీరు ఇప్పటికే సరైన స్థానంలో ఉండవచ్చు. మీ థెరపిస్ట్ ""సరైన"" ఒక ఇంటర్వ్యూ ఇతర థెరపిస్టుల గురించి మీకు చాలా సందేహాలు ఉంటే.",te,,c981c833e5950423d0172b995a01ab05
dlg_cca4086596ca75affc570a80dc809e3f,train.csv,dialogue,"నా ప్రస్తుత సంబంధాన్ని ముగించాలని నేను భావిస్తున్నాను. అతను మూడు గంటల దూరంలో నివసిస్తున్నాడు మరియు రోజుకు ఎవరితోనైనా చాలాసార్లు మాట్లాడటం మరియు నెలకు ఒకటి లేదా రెండుసార్లు నన్ను చూడటం అనే భరోసాను ఇష్టపడతాడు. నాకు మరింత ప్రస్తుతం ఉన్న వ్యక్తి మరియు జీవిత సహచరుడు కావాలి. ఇటీవల, అతను చాలా బిజీ వర్క్ షెడ్యూల్‌ను కలిగి ఉన్నాడు మరియు గత 6 వారాల్లో నేను అతనిని కొన్ని సార్లు మాత్రమే చూశాను. నేను నిరంతరం నిరాశ మరియు కోపంగా ఉన్నందున నేను ఈ విధంగా కొనసాగలేనని మరియు అతను సంబంధానికి తగినంత ప్రాధాన్యత ఇవ్వడం లేదని నేను అతనితో చెప్పాను. నాకు కావలసిన సంబంధాన్ని కనుగొనకుండా అది నన్ను నిలువరిస్తున్నట్లు కూడా నేను భావిస్తున్నాను. మేము 7 సంవత్సరాలు కలిసి ఉన్నాము. సమస్య ఏమిటంటే, నేను భయాందోళనలకు గురవుతున్నాను మరియు అతని గురించి వేరొకరితో ఆలోచిస్తూ ఆందోళన మరియు నిరాశను అనుభవిస్తాను, ఆపై నేను ఇష్టపడే వ్యక్తిని నేను ఎప్పటికీ కలవలేనని అనుకుంటాను. మేము ఇప్పటికే 4-5 సార్లు ఈ చక్రం ద్వారా వెళ్ళాము మరియు దానిలో ఉండటం అనారోగ్యకరమని నేను భావిస్తున్నాను, కానీ విడిపోయినప్పుడు నేను అనుభవించే ఆందోళన మరియు నిరాశ పట్ల నాకున్న విరక్తి ఎల్లప్పుడూ నన్ను సయోధ్యకు దారి తీస్తుంది.","మీరు ఉన్న సంబంధాన్ని కోల్పోవడం గురించి మీ భయాందోళనలు తక్కువగా ఉన్నట్లు అనిపిస్తుంది (ఇది మీ కనెక్షన్ కోసం మీ అవసరాన్ని తీర్చినట్లు అనిపించడం లేదు) మరియు ఒంటరిగా ఉండటం గురించి ఎక్కువ. అతనితో ఉండటం అనేది మీకు సేవ చేయడం, సంబంధం ఆదర్శం కంటే తక్కువగా ఉన్నప్పటికీ, ఒంటరిగా ఉండటం నుండి. ఒంటరిగా ఉండటం భయానకంగా ఉంటుంది. మీరే ఎదుర్కోవాలి. మిమ్మల్ని మీరు ప్రేమించడం మరియు శ్రద్ధ వహించడం మరియు ఆదరించడం నేర్చుకోవాలి. పరిపక్వత మరియు ఎదుగుదలలో అన్ని ముఖ్యమైన నైపుణ్యాలు మరియు పనులు, కానీ భయానకమైనవి ఏవీ తక్కువ కాదు. ఒకవేళ...మీతో రిలేషన్‌షిప్‌లో ఉండటానికి మీరే అనుమతి ఇస్తే?",te,,9a577339ea9d76894160abac5e7b3d7f
dlg_504af3c78671a12ca0ef586dc3278832,train.csv,dialogue,నాన్న చనిపోతే మళ్లీ చూడలేమని చెప్పాను. నేను తన డాడీని చనిపోయేలా చేయనని ఆమె ఏడవడం ప్రారంభించింది.,"పిల్లవాడు ఎవరైనా చనిపోవాలని కోరుకోవడం చాలా కోపంగా ఉండటం సాధారణం, కానీ ఇది ప్రమాదకరమైన రాజ్యంలోకి వెళుతున్నట్లు కనిపిస్తోంది. నేను మరింత తీవ్రమైన ఏదైనా తోసిపుచ్చేందుకు కేవలం ఒక పిల్లల మనస్తత్వవేత్త ద్వారా ఆమెను చూడటం తెలివైన పని అని అనుకుంటున్నాను.",te,,78b5a1dd54e5ebc373282af12e9c5e98
dlg_50c02ff5cccfa4de88ae378de158fcb6,train.csv,dialogue,నేను ప్రస్తుతం మరింత సానుకూల సంబంధాలను కలిగి ఉండాలనుకుంటున్నాను.,"గుర్తుంచుకోండి, గతం ఇకపై ఉండదు మరియు రేపు ఏమి జరుగుతుందో మనకు తెలియదు కాబట్టి భవిష్యత్తు అనేది కేవలం భ్రమ మాత్రమే, కాబట్టి వర్తమానాన్ని మీ మార్గదర్శకంగా తీసుకోండి. మేము చేయగలిగింది అంతే, కాబట్టి మీతో ఇలా చెప్పుకుంటూ ఉండండి మరియు ప్రతిరోజూ ఎవరికైనా సహాయం చేయడానికి ప్రయత్నించండి. ఆనందం అనేది ఇతరులకు కాస్త మెరుగైన అనుభూతిని కలిగించడంలో సహాయపడుతుంది.",te,,3d83487f2d337b486176ab6ddd421cde
dlg_2589e293dabc419d00c45296fad626f2,train.csv,dialogue,"నేను వయోజన ADHD, ఆందోళన రుగ్మత మరియు నిరాశతో బాధపడుతున్నాను. నా ప్రాంతంలో వైద్యుడిని కనుగొనడం కష్టంగా ఉంది మరియు నా ప్రాథమిక వైద్యుడు సహాయం చేయడు. నేను నిరుద్యోగిని మరియు నిండా మునిగిపోయాను. నేను ఏమి చేయాలని మీరు సూచిస్తారు?","స్థానిక ఆసుపత్రి ప్రజలకు అందించే వాటిని ఆన్‌లైన్‌లో చూడండి. అలాగే, మీరు ఇప్పుడే ఇక్కడ వ్రాసిన డిప్రెషన్ మరియు కౌన్సెలింగ్, తక్కువ ఖర్చుతో కూడిన కౌన్సెలింగ్ వంటి కొన్ని కీలక పదాలను గూగుల్ చేయండి. మీకు సహాయం చేయకపోవడానికి మీ ప్రాథమిక వైద్యుడు వారి కారణాన్ని చెప్పారా? కాకపోతే, వారి హేతువును మీకు చెప్పమని వ్యక్తిని అడగండి. నిర్దిష్ట వైద్యుడు మీకు సహాయం చేయకపోయినా, వారి కారణాన్ని అర్థం చేసుకోవడం ద్వారా, మీరు విన్న సమాధానంతో మీరు పని చేయవచ్చు.",te,,2568187f6c4ef2f274830de3ccc30c72
dlg_1af5adc04334879bcb82e4d6520ae44b,train.csv,dialogue,కౌన్సెలింగ్ నిజంగా ప్రజలకు సహాయపడే ఏదైనా చేస్తుందా?,జీవితంలో ఎదురయ్యే సవాళ్ల గురించిన నమ్మకాలను అన్వేషించడానికి కౌన్సెలింగ్ ప్రజలకు సురక్షితమైన వాతావరణాన్ని అందిస్తుంది. కౌన్సెలింగ్ యొక్క వివిధ రకాలు (మోడాలిటీస్/టెక్నిక్స్) నిర్దిష్ట వ్యక్తి యొక్క వ్యక్తిగత ప్రయాణాలకు మార్గదర్శకాలుగా పనిచేస్తాయి.,te,,c0afae64440aed397342f112a5c3f524
dlg_05987448779a9ae010466496400363ad,train.csv,dialogue,నా బాయ్‌ఫ్రెండ్‌తో నా సంబంధాన్ని ముగించాలా వద్దా అని నేను ఎలా నిర్ణయించుకోవాలి?,"మీరు ఈ ప్రశ్న అడుగుతున్నట్లయితే, బహుశా మీరు మీ సంబంధాన్ని ముగించడానికి చాలా దగ్గరగా ఉంటారు. మీకు నచ్చని వాటి జాబితాను రూపొందించండి మరియు మీ బంధం గురించి చర్చగా ఈ విషయాలను మీ ప్రియుడికి చెప్పాలనుకుంటున్నారా లేదా అని నిర్ణయించుకోండి. అతను ఒకే విధమైన భావాలను కలిగి ఉండవచ్చు మరియు మీరిద్దరూ కలిసి ఒకరినొకరు ప్రేమించుకోవడానికి కొత్త మార్గాలను కనుగొనవచ్చు. భావాలు.",te,,d234f33cc69e4abed60aa6af42a3ab00
dlg_2b20e7bc4501a81cb92409a69c3583bd,train.csv,dialogue,"చికిత్స సమయంలో ప్రజలు ఏడవడం సాధారణమా, లేదా అది నేను మాత్రమేనా?","చికిత్సలో ఏడవడం పూర్తిగా సాధారణం. మీరు బలహీనంగా ఉన్నారని మరియు కొన్ని లోతైన సమస్యలను అన్వేషించడానికి సిద్ధంగా ఉన్నారని నేను ఊహించాను. అలాగే, మీరు సురక్షితంగా ఉన్నారని మరియు మీ థెరపిస్ట్‌తో మీరు ఆ బలమైన భావోద్వేగాలను స్వేచ్ఛగా వ్యక్తపరచగలరని భావించడం మంచి సంకేతం కావచ్చు.",te,,c49b9da9e8c82373338ca5f3753d3fe6
dlg_2cb7ef876d283aa179c23ce80aeb42aa,train.csv,dialogue,"మాటలతో దూషించేవాడు. అతను పిచ్చిగా ఉన్నప్పుడు, అతను నన్ను కేకలు వేస్తాడు. ఒక్కోసారి నాకు భయంగా అనిపిస్తుంది.","మీ స్వంత భావాలను గుర్తించడం మీకు మంచిది. తరచుగా దుర్వినియోగ సంబంధంలో, వేధింపులకు గురవుతున్న వ్యక్తి, తమను తాము అనుమానించడం ప్రారంభించి, తట్టుకోవడం మొదలుపెడతాడు, ఆపై దుర్వినియోగాన్ని అంగీకరించడం ప్రారంభిస్తాడు.పెళ్లి అనేది ప్రేమపై ఆధారపడి ఉంటుంది మరియు భాగస్వామి యొక్క శ్రద్ధ వహించాలనే భావనతో ఉంటుంది. భయపడటం దీనికి విరుద్ధం. మీరు సిద్ధంగా ఉన్నారని భావిస్తే, మీ భర్త ఏ విధంగా అరుస్తారో మరియు మీరు భయపడుతున్నారని తెలుసుకోవటానికి అతను ఎంత ఇష్టపడుతున్నాడో అతనికి చెప్పండి. మీరు ఏమి మాట్లాడుతున్నారో అతనికి తెలియకపోతే, మీ భావాలను అర్థం చేసుకోకూడదనుకుంటే, మీ భర్త ప్రవర్తనను సహించాలా వద్దా అని నెమ్మదిగా అర్థం చేసుకోవడానికి అడుగులు వేయండి.",te,,5e0017343203cea96a98c9fa91c341d2
dlg_ad3a178fee3dad87f077f2c533dde1a3,train.csv,dialogue,నేను రెండో తరగతి నుంచే పోర్న్‌కు బానిస. నేను నా ప్రారంభ 40లలో ఉన్నాను మరియు 15 సంవత్సరాల నా భార్య నుండి విడిపోయిన సమయంలో నా వ్యసనాన్ని అధిగమించాను.,ఈ ప్రశ్నకు సమాధానం ఇవ్వగల వ్యక్తి మీరు ఆ నమ్మకాన్ని పునర్నిర్మించాలనుకుంటున్న వ్యక్తి. వారు మిమ్మల్ని మళ్లీ విశ్వసించడానికి ఏమి తీసుకుంటారో వారు మాత్రమే మీకు చెప్పగలరు. వారు మీకు చెప్పేది కష్టంగా లేదా అసాధ్యంగా అనిపించవచ్చు కానీ దురదృష్టవశాత్తు అది వారికి అవసరం. వారు కోరిన వాటిని మీరు అందించగలరని మీకు అనిపిస్తే మరియు మీకు తెలిస్తే అది మీ ఇష్టం.,te,,07e6b17f919e7f98a26593bc52ca47ef
dlg_5a4e30ab5b042de5b92b78f87da473ab,train.csv,dialogue,"నా బాయ్‌ఫ్రెండ్ ఆప్యాయతను చూపిస్తాడు, కానీ నేను అతనిని దూరంగా నెట్టివేస్తాను. నా ప్రియుడు నన్ను ముద్దుపెట్టుకోవడానికి, కౌగిలించుకోవడానికి లేదా తాకడానికి ప్రయత్నించిన ప్రతిసారీ నేను అతనిని దూరంగా నెట్టేస్తాను. నేను జనన నియంత్రణలో ఉన్నాను మరియు అది నా సెక్స్ డ్రైవ్‌ను చంపేసింది. నేను అతనిని చాలా ప్రేమిస్తున్నాను. నేను దీన్ని ఎందుకు చేయాలి?","గర్భనిరోధక మాత్రలు మాత్రమే మీ సెక్స్ డ్రైవ్‌ను మార్చాయని మీరు ఖచ్చితంగా అనుకుంటున్నారా? మాత్రల హార్మోన్ల మార్పులు, మీ స్వంత అవగాహన మరియు ఈ సంబంధంలో మీ గురించిన అవగాహన, వాస్తవంగా మారుతున్నది అని నా అంచనా. జనన నియంత్రణ మాత్రలు అండోత్సర్గాన్ని నియంత్రిస్తాయి. వారు ఆప్యాయతను వ్యక్తం చేయాలనే కోరిక నుండి వ్యక్తులను నేరుగా నిరోధించరు. మీ BF పట్ల మీకు ఎలా అనిపిస్తుందో ఆలోచించుకోవడానికి కొంత సమయం ఇవ్వండి. జనన నియంత్రణ మాత్రలు అతని పట్ల మీ వైఖరిలో మార్పును ప్రేరేపించే అవకాశం ఉంది. మరియు, మాత్రల నుండి స్వతంత్రంగా ఉండవచ్చు, బహుశా మీరు సంబంధాన్ని ముగించి ఉండవచ్చు.",te,,5de73f9237212b0e6f2963b9d069e406
dlg_d8d6cda5c5c4c50712c4664aed0c8508,train.csv,dialogue,"నేను డిప్రెషన్‌లో ఉన్నాను. నేను సంవత్సరాలుగా ఉన్నాను. నాకు వచ్చే రియాక్షన్‌ల గురించి భయపడి అందరి నుండి దాచాను. చివరిసారి నేను నా తల్లిదండ్రులకు చెప్పడానికి ప్రయత్నించాను, నేను నిరాశకు లోనయ్యేంత చిన్నవాడిని (నేను చట్టబద్ధమైన పెద్దవాడిని), నన్ను కృతజ్ఞత లేనివాడిని అని పిలవడం మరియు నేను ఇప్పుడు విషయాలను నిర్వహించలేకపోతే, భవిష్యత్తులో అది మరింత దిగజారుతుందని నాకు చెప్పడం (ఇది నిజమని తేలింది) గురించి పెద్ద వాదన. పర్వాలేదు అని నటిస్తూ అలసిపోతుంది, ఇంకా ఎంతకాలం ప్రయత్నించాలో నాకు తెలియదు. నేను నిజంగా అలసిపోయాను మరియు పాపం, నా స్వంతంగా నాకు అవసరమైన సహాయాన్ని నేను భరించలేను.","మీకు కావాల్సిన సహాయం మీ స్వంతంగా భరించలేమని అనుకోకండి. $5 (మీ ఆదాయం ఆధారంగా) కంటే తక్కువగా ఉండే స్లయిడింగ్ స్కేల్‌లో వ్యక్తులను చూసే అనేక మంది కౌన్సెలర్‌లు ఉన్నారు. లాభాపేక్ష లేని కేంద్రాన్ని కనుగొనండి, వారికి గొప్ప సలహాదారులు కూడా ఉన్నారు. మీరు ఏమి అనుభవిస్తున్నారో మీకు తెలిసినట్లు అనిపిస్తుంది మరియు మీకు ఎవరైనా మాట్లాడాలని, వినడానికి ఇష్టపడే వ్యక్తి అవసరమని మీకు తెలుసు. మీరు ప్రస్తుతం ఏమి ఫీలవుతున్నారో మీ తల్లిదండ్రులు అర్థం చేసుకోలేరు మరియు ఇది పూర్తిగా అసాధారణమైనది కాదు. నేను వెంటనే సహాయం కోరమని మిమ్మల్ని ప్రోత్సహిస్తాను, తద్వారా మీరు ఉత్తమంగా జీవించగలరు... ఇది నిరాశకు గురికాదు.",te,,05c7a913a50961e5299f1e5e973864e1
dlg_94df96257546ba8c5b9dccbd26f4d5a1,train.csv,dialogue,నేను తీవ్ర నిరాశ మరియు ఆందోళనను ఎదుర్కొంటున్నాను మరియు నేను చాలా కష్టాలు అనుభవిస్తున్నాను. ఇది నిజంగా నన్ను కలవరపెడుతుంది మరియు నన్ను ఇబ్బంది పెట్టే విషయాల నుండి నేను నా మనస్సును పొందలేను. ఈ ఆందోళన మరియు నిరాశను నేను ఎలా అధిగమించగలను?,"మొదట, ఆందోళన మరియు నిరాశ ఒక వ్యక్తి యొక్క దృక్పథంలో పాతుకుపోయి ఉంటాయి మరియు వారు పరిస్థితులు మరియు సంబంధాలను ఎలా నిర్వహిస్తారు. మీ జీవితంలో ఈ లోతైన ప్రధాన నిర్మాణాలను మార్చడానికి కొత్త మార్గాలను ప్రయత్నించడానికి మరియు అభివృద్ధి చెందుతున్న వాటిని చూడటానికి సమయం పడుతుంది, తదనుగుణంగా ట్యూన్ చేయండి. సర్వసాధారణంగా, ఆందోళన మరియు నిరాశ అనేది ఒకరి స్వీయ నిర్వచనంతో సంబంధం కలిగి ఉంటుంది. ఆ తర్వాత దీన్ని చేయడం నుండి మిమ్మల్ని ఏది ఆపుతుందో లేదా నిరోధిస్తుందో గుర్తించండి. ఇతర వ్యక్తులతో ఆలోచించే మరియు పరస్పర చర్య చేయడానికి కొత్త మార్గాలను ప్రయత్నించండి. ఇతరులపై మీరు ఏర్పరుచుకున్న మారిన అభిప్రాయం మీ స్వంత దృక్పథాన్ని ప్రభావితం చేస్తుంది.అమెరికాలో ప్రజలు చెడుగా భావించకుండా ఉండేందుకు ఫార్మా మాత్రలు తీసుకుంటారు. మీరు సహజమైన, దీర్ఘకాలిక మార్పును చేయాలనుకుంటే, ఆలోచించండి, చదవండి, మీకు సరైనదనిపిస్తే చికిత్సను ప్రయత్నించండి.",te,,0033cd4a1b779936dddfb7ea520a6ee7
dlg_dc06e5b27d17c382b5f7582b26cf8ba3,train.csv,dialogue,మంచి కౌన్సెలర్‌కు ఉండాల్సిన ప్రాథమిక నైపుణ్యాలు ఏమిటి?,"1) మీ జీవితంలోని సంఘటనలతో వారి స్వంత అసమర్థత మరియు అనుభవరాహిత్యం గురించి అవగాహన;2) శరీరం, మనస్సు, భావోద్వేగాలు, ఆత్మ మరియు ఇతరులు ఒకదానికొకటి ఎలా పెనవేసుకుని మరియు సక్రియం చేస్తాయనే దాని గురించి అవగాహన; 3) మీరు మీ అనుభవాన్ని మెరుగుపరచుకోవడానికి ఈ కనెక్షన్‌లను ఎలా ఉపయోగించాలి... ఓహ్, అవును, ఇంకా కొంత వినడం కూడా ఉంది :)",te,,4f0be77dda3039be8ffd60e86a121116
dlg_08412c6c069ad700b833ca7748ad5cb4,train.csv,dialogue,"నేను బిడ్డను కనాలని ప్లాన్ చేస్తున్నాను, కాబట్టి నేను ధూమపానం మానేయాలి - కానీ అది కష్టం. కొన్నిసార్లు ఇది శారీరక అవసరం కాదు, మానసికమైనది. ధూమపానం గురించి ఆలోచించకుండా నేను సహాయం చేయలేను. ఈ వ్యసనాన్ని వదిలించుకోవడానికి నేను ఏమి చేయాలి?","మనం మన మనస్సును ఏర్పరచుకున్న తర్వాత అది దేనికైనా సవాలుగా ఉంటుంది. మనకు తెలియని లేదా కలిగి ఉండకూడని విషయాలను మనం తరచుగా కోరుకుంటాము. అలా చెప్పడంతో, మీ మెదడు మరియు మీ శరీరంపై సిగరెట్‌లు కలిగి ఉండే రసాయన డిపెండెన్సీ భాగం గురించి తెలుసుకోవాలని నేను మిమ్మల్ని ప్రోత్సహిస్తాను. అప్పుడు మానసిక భాగం అలవాటు భాగం గురించి మీరే తెలుసుకోండి. తరచుగా ప్రజలు కేవలం సామాజిక కోణం నుండి మళ్లీ ధూమపానంలో పాల్గొంటారు. వీటి గురించి మీకు మీరే అవగాహన కల్పించుకోండి మరియు పొగ విరామ సమయంలో బయటకు వెళ్లడానికి బదులు మీరు చేసే పనుల ప్రణాళికను రూపొందించుకోండి లేదా వెనుక వరండాలో కారులో ధూమపానం చేసే ఆచారం. ఈ విషయంలో సహాయం చేయడానికి అక్కడ చాలా మద్దతు సమూహాలు ఉన్నాయి. ధూమపానం మానేయడం మంచి వనరు.",te,,f637a47ec1609ed71c494a4a411dc658
dlg_ca08f60069e6af8119c1b838fc2ee0ff,train.csv,dialogue,"మేము కేవలం కలిసి ఉండలేకపోతున్నాము. అది 3వ ప్రపంచ యుద్ధంగా మారకుండా నేను ఆమెతో సంభాషణ చేయలేను. ఆమె నాకు అభిప్రాయం చెప్పే హక్కు లేనట్లుగా వ్యవహరిస్తుంది మరియు నిజంగా నన్ను మాట్లాడనివ్వదు. నా నిజమైన తల్లి నన్ను పట్టించుకుంటుంది మరియు సహాయం చేయడానికి ప్రయత్నిస్తుంది, కానీ ఆమె పెద్దగా చేయదు, ఎందుకంటే నా పెంపుడు తల్లి కూడా ఆమె మాట వినదు.","అనుభవ సలహాదారుని చూడటం నా సలహా. మీరు రెండు వైపులా వినగలిగే తటస్థ వ్యక్తిని కలిగి ఉంటారు మరియు మీ అందరికీ సాధారణ అవగాహనను కనుగొనడంలో సహాయపడతారు. ఆమె కౌన్సెలింగ్‌కు అంగీకరించకపోతే, నిజంగా మీరు మార్చగల ఏకైక వ్యక్తి మిమ్మల్ని మాత్రమే. మీరు ఆమెను ప్రేమతో సంప్రదించి, మీరు ఆమె గురించి ఏమి అభినందిస్తున్నారో ఆమెకు తెలియజేయాలని నేను సూచిస్తున్నాను, ఆమె చేసిన గొప్ప పనులను ఆమెకు తెలియజేయండి, వాటిని భర్తీ చేయలేము లేదా మరచిపోలేము, అయితే మీ బంధం ఇటీవలి కాలం కంటే మెరుగుపడాలని మీరు కోరుకుంటారు. ఇది మీ ఆలోచనలు మరియు అనుభూతిని ప్రేమపూర్వకంగా వివరించగల కమ్యూనికేషన్ యొక్క తలుపును తెరుస్తుందని ఆశిస్తున్నాము.",te,,94013deea1a60c4a73f11920fa1daaa6
dlg_905dba1b8798e3f8a7b5203fe3f48e1a,train.csv,dialogue,నేను మరియు నా ప్రియుడు దాదాపు ఒక సంవత్సరం పాటు డేటింగ్ చేస్తున్నాము. మేము వేర్వేరు పాఠశాలలకు వెళ్తాము మరియు మేము ఒకరినొకరు తరచుగా చూడము. మరొకరు ఉన్నారని లేదా అతను నా నుండి ఏదో దాస్తున్నాడని నేను చాలా మతిస్థిమితం కోల్పోయాను.,"మీ భయాల గురించి మీరు అతనితో మాట్లాడారా? బహుశా మీరు ఈ అనుభూతిని అతనికి వివరించవచ్చు మరియు మరింత సురక్షితమైన అనుభూతికి దారితీసే విషయాన్ని అతనికి తెలియజేయవచ్చు. అలాగే, మీ అంతర్ దృష్టిని విశ్వసించడం ముఖ్యం! బహుశా ఆందోళన చెందడానికి మంచి కారణాలు ఉండవచ్చు. ఇది మతిస్థిమితం కాకపోవచ్చు - ఇది వాస్తవంలో ఆధారపడి ఉండవచ్చు!",te,,c3637999b1d4c5cd3a247108bec2b578
dlg_aeca434351edbd6dd187742afa14b3b7,train.csv,dialogue,"నేను కొన్ని రోజులలో కౌన్సెలింగ్/థెరపీని ప్రారంభిస్తాను (నేను విపరీతంగా ఉన్నాను) కానీ నా ప్రధాన భయం ఏమిటంటే నేను ఏడ్చి నన్ను ఇబ్బంది పెడతాను, ఇది చింతించాల్సిన విషయమా?","ఓహ్, థెరపీలో ఏడుపు చాలా సాధారణం! నా ఆఫీసులో క్లీనెక్స్ బాక్సుల స్టాక్ ఉంది. ఏడవండి, థెరపిస్ట్ చాలా అలవాటు పడ్డారు :) మొదటిసారి థెరపీలో ఉండటం భయానకంగా ఉంది, కానీ మీరు మంచి జోడి కావచ్చో మీకు త్వరలో తెలుస్తుంది.",te,,3cf7cdd87d362382022603cfdf8bf085
