id,source,type,prompt,response,lang,orig_id,fp
dlg_2c68db1f205554483623c17e0a5082e1,train.csv,dialogue,I want a secure relationship with someone that wants to be with me and who will actually put effort into it. I seem to gravitate toward unavailable men and those that want intimacy and no relationship. I let men dictate and control me because they accuse me of being controlling. I let men emotionally abuse me and I am at their beck and call. I am not comfortable being alone or doing anything by myself. I feel I need the security of someone being around just to survive. I know what I'm doing wrong and I do it anyway just hoping things will change. How do I stop this behavior and thought process?,"Good for you on your keen awareness of your difficulties and your willingness to change!The type of change you'd like to achieve is possible, and since a change in self-confidence and self-love is deep rooted, this comes about gradually and slowly.Keep understanding yourself during your moments of doubt and anxiety. Its fine to feel terrible and certainly better to know you feel insecure than to act upon the insecurity by being with men who take advantage of you.Everyone needs to feel loved and recognized.Until you attract a partner who will love and appreciate you, develop relationships with co-workers and classmates, neighbors, so that you have some quality of giving and being given by someone.It is a way to nurture yourself and another person until your strength and self-belief grow bigger.",en,,2c68db1f205554483623c17e0a5082e1
dlg_e92385ec994e37dd7d0bec25379323cc,train.csv,dialogue,"My mother takes care of niece whom my sister abandoned. She calls me every day complaining, but I don't want to hear it anymore.","These are common challenges that involve setting healthy boundaries with family, as well as friends and co-workers. Therapy can help you to define, establish and enforce boundaries between self and others by being assertive. This involves determining what things make you uncomfortable and how to communicate that with assertive, not passive, not aggressive, actions and language.",en,,e92385ec994e37dd7d0bec25379323cc
dlg_b41e49c1c81fef8bb50ad164346d1b4f,train.csv,dialogue,"My husband and I have been married for seven years, and in that time, we have only had sex four or five times. Others have told me that most men would have left me by now. Honestly, I think I have a low sex drive or neither one of us actually knows what we are doing. I want to be better connected with my husband.","When it comes to sex drive, we are talking adrenal function, and a little bit of kidney;The endocrine glands require a bit of pumping up to improve one's sense of desire, motivation, and joy;Consider herbal formulas centering around woman's reproductive function to improve desire;To improve his, there are herbs for the man's side as well :)",en,,b41e49c1c81fef8bb50ad164346d1b4f
dlg_0406d1af236535800ac0dfd2ccabd6a2,train.csv,dialogue,"I'm in my late teens and live with my dad. The only time I go out is for my college classes. Sometimes when I see my friends I want to talk with them, but sometimes I won't want to talk to them for days or even weeks. Sometimes I feel i'm not worth knowing or i'm never going to do anything right. Are they right, am I depressed?","I would not focus on what other people say. Do you feel what you have described impacts your day to day functioning? Try to evaluate how is your self esteem, motivation and self confidence. How about negative thoughts or hopelessness? Any concerns about your grades sliding down? If you answered yes to any questions, may be its time to see a counsellor.",en,,0406d1af236535800ac0dfd2ccabd6a2
dlg_124d14003fd4f45d48ea8b339b2f6ffe,train.csv,dialogue,"Just wondering if this is a deviant act, and if I should be concerned for him. He isn’t quite 10.","Well it's certainly unusual, and potentially could be cause for alarm. It's a passive aggressive act if done intentionally, so I would wonder if this child is trying to say something.I think without any context, however, or sense of whether there are other signs of disturbance, it's impossible to say what's going on. If there are other signs of distress or very unusual behaviours, you might bring the child to someone who can assess him properly.",en,,124d14003fd4f45d48ea8b339b2f6ffe
dlg_53afc0948c95f390efd4c7754f245af9,train.csv,dialogue,"I've been bullied for years and the teachers have done nothing about it. I haven't been diagnosed with depression, but i have been extremely sad for years. How can I deal with being bullied at school when the teachers won't help?","That's a very difficult situation that you are in. But you are not alone. I have several school-aged clients who find little to no assistance from their teachers at their schools regarding bullying.There are a few options that are available to you to help deal with being bullied at school. One option that I would suggest is for you to talk to your support network. Friends and family can sometimes be good sources of support. Another option would be to speak with us about your counselor, if you have one. And third, there are some excellent online sources of support regarding the bullying at school (www.stopbullying.org).",en,,53afc0948c95f390efd4c7754f245af9
dlg_2b7b3c19925375252f9cfbefc94a0f53,train.csv,dialogue,I love my girlfriend so much. I get an erection even just thinking about her or seeing her. But the two times we tried to have sex I couldn't get an erection. We've only had sex once and it was a long time ago. Why this is happening and what can I do about it?,"I'm sorry to hear of your problem.First step as always when a possible medical explanation exists, go for a urology check up to either your internist or a urologist.Once you know there is no medical reason which would prevent an erection, then we can consider the psychological and emotion based factors.Maybe you're nervous about your sexual performance or that your gf may be disappointed in your performance.Men often mistake their own fears of performance failure with the assumption that their partner thinks about sex as a performance.Talk with your gf about whatever is on your mind which may inhibit you from enjoying sex.The reasons are endless.What matters is to have a heartfelt dialogue with each other.The emotional support which comes through such an intimate conversation may very well be the catalyst for a more relaxed and satisfying approach to sex w your gf.",en,,2b7b3c19925375252f9cfbefc94a0f53
dlg_7f881599bb1bcc5fa1870e0a0a26476b,train.csv,dialogue,"I was talking to my fiance about changing my hair. He recommended a very specific hair style. Then I found out his ex has that exact same hair. I feel like he must know she has that hair style. Am I nuts, or does this show that he's still in love with her?","Maybe your finance's hair preference for you reflects he still is in love w the ex.There are other many reasonable options too.Maybe he doesn't know a lot about hair styles, or didn't want to even think through the question carefully and also didn't want to tell you this directly.He may have tried to take the easy way out of involving himself in your question.The key whether or not he loves you is how you feel most of the time in your relationship. If most of the time you trust the sense you are loved and you love him, then this gives you some reassurance about how the both of you feel toward each other.It is possible too that your finance has some remaining feelings for the ex. Whether or not this makes any difference to you depends on how stable and reliable you feel is the love between the two of you.",en,,7f881599bb1bcc5fa1870e0a0a26476b
dlg_380b57c6cd93220f107dda378e93d812,train.csv,dialogue,I believe it is wrong for men to look at inappropriate content. The father of my child has agreed to respect my beliefs. His co-worker sent him an inappropriate video. He got mad because he does not think he should tell his friend to not send him things like that.,"It sounds like you are wanting to protect your child from degrading images and that is one of the important parts of the job of a parent. Although it is challenging to supply an answer without knowing the full situation, it might be helpful to have a more broad discussion about what you both think about the influences and images that your child is exposed to and what you think your role is in protecting your child. This situation is one about beliefs and values and could well be an example you can use for exploring your parenting roles in protecting your child.",en,,380b57c6cd93220f107dda378e93d812
dlg_c4de7e57b7da63bde0d7de3fd9b802c5,train.csv,dialogue,"My mother takes care of niece whom my sister abandoned. She calls me every day complaining, but I don't want to hear it anymore.","Buy the book ""Boundaries: Where You End and I Begin."" Read it. Apply it.Seriously, I'm not joking. You're not wrong to ""not want to hear it anymore"" but if you don't maintain healthy boundaries, you will allow your family to make you feel guilty for ""not wanting to hear it anymore"". That's not fair to you.Give a copy to your mom, too. No, I didn't write the book nor do I have any affiliation with it - I simply recommend it because it's a wonderful book and it helped me out a lot. I recommend it to a lot of people. It should be required reading!",en,,c4de7e57b7da63bde0d7de3fd9b802c5
dlg_cd60f2c0a14950a66264090fa4437093,train.csv,dialogue,I'm dealing with an illness that will never go away and I feel like my life will never change for the better. I feel alone and that i have no one. How can I overcome this pain and learn to be happy alone?,"Is it possible that even though your illness is chronic, that it goes through phases in which you are more comfortable and that it requires less focus from you than at other times?I think the idea of having a lifelong illness is frustrating and can be depressing to think about. Thoughts are not necessarily the truth of what will actually happen though.Illness makes negative situations look worse so be sure you are concentrating on specific areas of your life and not just assuming they will work out badly because you are ill.One way to be happy alone is to love and appreciate, nurture and be kind to yourself.This frame of mind may generate new answers to find ways of being among other people too.",en,,cd60f2c0a14950a66264090fa4437093
dlg_c3738c4a920652f886de94cf9f6e9d1e,train.csv,dialogue,I'm 17 and I'm sick and tired of going back and forth. I'd like to stay at my mother's house. This problem has really affected me. I've had anxiety attacks and suicidal thoughts and self-harm in the past. Currently I'm going through anxiety and my thearapist is not available. How do I handle this?,"Sounds like a lot is going on right now at such a young age. I'd start with discussing with mom your concerns and ideal situation. I'm unsure what prevents you from staying there, but whoever you are staying with, it should be brought to their attention. In regards to your anxiety attacks, deep breathing is always a benefits. I have a link you can use to help to do this online if you are interested. In addition, finding ways you usually cope with anxiety and what's worked before can help and if it isn't, exploring new way to calm you down can be beneficial. This is something you can speak with your therapist about going forward when they are available.In regards to feeling suicidal: I would call suicide prevention hotline (You can google them) if you truly feel the ideation is getting worse. They are professional agents who can speak with you about your ideation and help you through the process. Hope this helps.",en,,c3738c4a920652f886de94cf9f6e9d1e
dlg_9836f95d01f5449d6d4e40f574ed2df3,train.csv,dialogue,Is this something I should be worried about? Should I do something about it?,"Humans are social creatures so this can be an alarming thing for a parent to deal with, just like adults children are not the same and some children are more social than others, if he plays alone at recess (all the time) it would worry myself as well, however recess is only one domain of life, does he have friends outside of school or daycare? Does he socialize in other situations or is it just at recess where this occurs? If this is a global problem occurring at other social times it may be indicative of something deeper going on, if perhaps it is occurring ""just during recess"" it could be something else altogether. I would request reports from all teachers and caregivers concerning socialization and make a choice on whether or not to evaluate further.Hope this helps,C",en,,9836f95d01f5449d6d4e40f574ed2df3
dlg_c722701a7140a66c503968ace19fd1c0,train.csv,dialogue,"I start counseling/therapy in a few days (I'm freaking out) but my main fear is that I'll cry and embarrass myself, is it something to worry about?","Yes, if crying is how you are expressing an emotion, then not only would it be normal, but hopefully encouraged, because it's an important part of therapy to have a safe space to express your emotions. We might encourage you to put words to the tears as well, to help you expand on your experience and begin to make more sense of it.As a therapist, our job is help you open up and feel comfortable enough doing so. I sincerely hope no therapist would ever shame you for whatever experience you are having in the room.",en,,c722701a7140a66c503968ace19fd1c0
dlg_7cfcef34d3487277da0c85ec6904ed05,train.csv,dialogue,"I’m in my early 20s. My ex’s parents are friends with them and have told them bad things about me. I left my ex due to an abusive situation, and they are making me look like I was the bad one.","Maybe you can talk with your partner about this first look at the different elements of a possible conversation in the future. If you are at a place where you are willing or able to disclose the reason that you left your ex, that could be one element of the discussion, but it doesn't have to be.I don't know how long we have been together with your current partner, but perhaps his or her parents would see you for who you are and make their own opinions over time. That may be a discussion to have with them as well.Hopefully your partner will be a good sounding board before these conversations.",en,,7cfcef34d3487277da0c85ec6904ed05
dlg_ec323f166deb478266470cbb52c1ecb6,train.csv,dialogue,"I have anxieties about everyday stressors, i.e. finances, work, relationships, kids, and maintaining a household.","Anxieties are an adrenal problem;Clean them out with a proper detox, using the food built for mankind, and a herbal protocol;Maybe throw in some fasting here and there to kick the kidneys into high gear and get the adrenals pumping...Every loss is a gain, so losing a car means you no longer hold responsibility to keep and maintain it...If you're really up for it, some contemplation (that is keep one thought *lightly* on your mind allllllll day; that is just focus upon it from time to time, ""Man, I notice that the sky is really blue today... and the air is really crisp today...""); after 3-5 days of contemplation, see what you notice...",en,,ec323f166deb478266470cbb52c1ecb6
dlg_70e57a0768d66ff929b327b76645063e,train.csv,dialogue,"I panicked over a minor parking lot mistake. It was totally my fault, but due to another insurance issue, I left a note with an illegible phone number. Guilty over this, I got an envelope containing several hundred dollars. Unfortunately, by the time I returned, the other driver had seen my ersatz note and drove away. Since I cannot make this up to that individual, how do I atone for my cowardly act? I have been trying to do random acts of kindness in hopes that karma will somehow even out.","Thanks for sharing as it shows your humanity and that you have a sensitive conscience. In your example here I'd encourage you to always think, ""safety first""; and never offer a stranger at the accident scene ""...several hundred dollars"". Why? Because it could go badly against you (i.e. extortion, robbed, or would this be considered a bribe). To the point, I'm reminded of Steps Eight and Nine in many 12-step programs regarding making amends. In your specific example since the injured unidentified party departed, and by your own admission you've been doing random acts of kindness, it seems to me you've acted in reasonable good faith fashion to make amends. Well done. I'm not a karma expert but as a therapist I would invite you to explore the deeper story behind your use of the words ""cowardly"", ""guilty"", and what it does for you to engage in ""random acts of kindness"". What a fascinating journey this could be for you. Best wishes.",en,,70e57a0768d66ff929b327b76645063e
dlg_dd84d0d6390100a110dbaa32f69875c4,train.csv,dialogue,"The birth mother attempted suicide several times while pregnant. The adopted mother was terminally ill upon adopting the baby and died when the child was just over one year old. The adopted father then remarried to a physically, psychologically, and emotionally abusive woman. The child was placed in foster care at 11 years old. What might be the long term effects on an adult with this childhood history?","The true answer is, ""no one can really say with certainty"".The variables are the way this child absorbs and adjusts to these significant changes in their life. All anyone can do is guess at this point and there's no good reason to guess.The only general certainty is that the adult whom this child becomes will have had a profound encounter with the biggest types of human losses a child can go through.Some people become great teachers, therapists and philosophers who have this background. Some give up on life and hide away from others.The best anyone could do who knows this child is to offer love bc this is the greatest guarantee to show there are good people on this earth.",en,,dd84d0d6390100a110dbaa32f69875c4
dlg_c3b70ef3c805c2194fb1dfdbb4f9ab1c,train.csv,dialogue,We're in an eight year relationship. My boyfriend drinks a lot. He experienced childhood trauma. I don't know how to deal with violent outbursts.,"You shouldn't need to educate yourself on violent outbursts. He is the one in the position to change his violent outbursts. They are his behavior, not yours. All you're trying to do is have a relationship with this guy.The one task to do is during a quiet time to tell your boyfriend the way you feel about his outbursts.His answer, whether he denies having a problem, blames you for his problem, tells you the problem isn't so bad, why are you complaining, tells you a lot about his willingness to change.Whether or not he considers himself to have a problem and wants to change himself, is very good for you to know.This tells you what to expect from him in future. You can reflect and plan ahead for your own life depending on your tolerance and willingness to live with what he answers you.",en,,c3b70ef3c805c2194fb1dfdbb4f9ab1c
dlg_55e4da966120887fdf08c42c839b8c64,train.csv,dialogue,"I'm always listening to my husband, but it feels like he never listens to me. How do I get my husband to listen to me instead of me listening to him all the time?","Does your husband want to listen to you?Find this out by asking him the question!This way you know whether the goal you'd like to reach is even possible.Some partners prefer that one person is the rule maker or the only one who is entitled to talk about themselves.If your husband tells you he wants to listen to you, or even that he does listen to you, then you can explain in detail the way you define ""listening"", which may be very different than his definition.Basically, no one can directly change someone into being more openminded.What is possible is to tell him your wishes, your willingness to be patient while he develops the habit of listening to you and point out that a relationship is more fulfilling when both partners feel they are receiving from the other one.",en,,55e4da966120887fdf08c42c839b8c64
dlg_f1f2fa930ea03df5ace44bfe4b6d02fe,train.csv,dialogue,My daughter is in later elementary school. She can't color in the lines. Her words jumble together when she writes unless there are big spaces or she skips lines.,"There could be a number of things going on here. For instance, have her eyes been checked by an optometrist? She might just not like writing or coloring. She could be rushing through assignments so that she can spend time with friends, play games, or do something else. She might need some extra help with fine motor skills. What are her grades like? Does she rush through other things like cleaning her room or getting ready for bed?",en,,f1f2fa930ea03df5ace44bfe4b6d02fe
dlg_4875d0c39e50a3fd0e90aea713f0ef22,train.csv,dialogue,"I'm in a relationship with my fiancé and I currently found out that she's been cheating on me with a co-worker. I was very upset none the less. I understand what she did was wrong, but I want to spend the rest of my life with her. So I'm willing to forgive and move on. We have been together for a little over 9 years, and we have a son. At the beginning of our relationship, I was unfaithful and she caught me cheating. She forgave me for what I've done to her and since then I been completely faithful. I'm worried about our relationship and want to move forward but its been very unsettling. All I can think about is her with another man. I don't know what to do or where to go for advice?","What Makes Love Last? how to build trust and avoid betrayal by John Gottman is a great book for you both to start reading. You may also want to invest some time and energy in couples therapy. It sounds like there is a lack of trust in your relationship, likely a hangover from your beginnings, that would be helpful for you both to work through to truly be able to forgive and move forward.",en,,4875d0c39e50a3fd0e90aea713f0ef22
dlg_dee9511e51d19615a81006fc7752c6e9,train.csv,dialogue,I've been like this ever since I was in school; back then I transferred to another school. Now I'm thinking about changing my job.,"Is there a certain problem you feel about living the way you describe?As long as you feel satisfied with how your life is unfolding then you’re making wise decisions.If you feel tension or that somehow doing as you describe is wrong, then the first step is to identify the way you feel your methodology described above has a role in working against your best interest.Basically, define what is problematic in order to address it.",en,,dee9511e51d19615a81006fc7752c6e9
dlg_44073d0aa86bdcf3994e8c0802facab1,train.csv,dialogue,My wife just last week said she wants a divorce and it's all sudden. I understand that marriages have their ups and downs but I don't understand why she can't tell me why she wants a divorce. Should I fight for my family (daughter and wife)?,"Chances are, if you really think about it, there were signs that something wasn’t quite right in your marriage. You may have passed these things off as being the normal ups and downs of a marriage, but whatever it was (or wasn't), it's obviously bothering your wife. I would say yes, keep trying to fight for your family, at least until you know what the problems are from your wife's perspective and if they're repairable. Ask your wife if she’s willing to try to work on the marriage and then see a marriage counselor. Just be sure you’re open to hearing what's said and try not to get defensive if she blames you for some things.Even if your wife is adamant about getting a divorce, that doesn't mean you’re divorcing your daughter and you should make sure she knows that. Continue to be a part of her life. And although it may be difficult, if a divorce does happen, try to be as amicable as possible with your wife so your daughter isn't further impacted by this new family dynamic.",en,,44073d0aa86bdcf3994e8c0802facab1
dlg_0ea7691274a9e0df2a74e21b3ed653a7,train.csv,dialogue,"I was having a sexual relationship with a coworker. He decided he was going to get a hotel room for the weekend. Before I got paid, I told him I would have $25.00, which I thought I would. But when I saw my paycheck, I could not pay the $25.00. He says I lied to him about it. He wants me to reimburse him $25.00 for the hotel room he decided to get. He stayed at the hotel, and I left. I don't think it's right that he want me to reimburse him $25.00 for a hotel room he wanted to get in the first place. He is out of town right now and texted me yesterday telling me I am a liar and that I should never said I was going to have $25.00 when I knew I wasn't. I told him I had to pay rent and my rent was late. He texted me saying I need to get two or three jobs.","Hello, and thank you for your question. It really is up to you to decide if you owe him the $25.00. If you feel like it is the right thing to do based on your discussion with him, then pay when you can. I am actually much more concerned with how he is treating you over $25.00. I know that it can be a lot of money if you don't have much, but that doesn't give someone the right to call you names and harass you through texts. You may want to take some time and think about your relationship and make sure that these are the qualities and behaviors you want in a sexual partner. Be well,Robin J. Landwehr, DBH, LPCC, NCC",en,,0ea7691274a9e0df2a74e21b3ed653a7
dlg_72127417f4fbcdcc9730bf341e46b6ae,train.csv,dialogue,I'm having relationship problems and I want to fix them to make things right before I lose her. How can I learn how to listen and get myself together?,"Let go of your ego, the ego tends to get in the way of things, be a man and listen, do not react so uch to life around you. life is not out to get you, just listen and work on how your reactive to people and sitations around you. C",en,,72127417f4fbcdcc9730bf341e46b6ae
dlg_dfc783701d6baaed1595feb4f66df1b4,train.csv,dialogue,How does a person start the counseling process?,"Starting the counseling process can be daunting but here are some ways that hopefully help make the process a little less overwhelming. First,I'd start with finding a therapist through a therapist directory and searching for a therapist specifically in your area and with the expertise you're looking for. There are many reputable therapist directories online that offer specific information and links to therapist websites to learn more about how they can help.Next, I'd pick two or three of interest to contact directly. Have a list of questions that are important to you that you can ask to determine whether a particular therapist is a good fit. Many therapists offer a free phone consultation to allow you both to determine whether it is a good fit.Then, after you schedule, the next step is to see what it's like being in session to determine if the fit is still a match.",en,,dfc783701d6baaed1595feb4f66df1b4
dlg_a7ecc829d4307ee965b923ba5f2ebc56,train.csv,dialogue,"After my fiancé cheated on me because of a miscommunication, I pulled myself away from him. Now he says all he wants is be with me. I'm pushing him away mentally now because he cheated on me again. I make plans with him that I don't keep. I really do love him still and I care about him. Should I give home one more chance?","People don't cheat bc of miscommunication. People cheat bc they feel diminished regard for their partner.You pulling away doesn't explain his behavior.If the two of you still were a couple at the time he cheated on you, then there were many alternatives he cold have taken besides disrespecting you.Try to understand whether you are satisfied and happy in the relationship. Your actions sound as though you are not either of these.Whether or not you decide to be together again many depend too on if the trust you had in him is restored. Do you feel you can trust him again?If the two of discuss your relationship then if you don't trust him right now and the both of you talk about your dynamics, then tell him about your feelings.Trust is foundational to feeling safe and happy in a relationship.",en,,a7ecc829d4307ee965b923ba5f2ebc56
dlg_775c711e7c46f5d6e745ac63b29f8393,train.csv,dialogue,"I'm a guy. If I don't like girls, nor do I like guys, does that mean I'm gay?","It doesn't sound like you are finding yourself attracted to anyone. It could mean that you just haven't connected with anyone you find attractive, or that you are asexual - essentially not oriented toward anyone. I would suggest doing some reading on asexuality and see if it connects to how you feel!",en,,775c711e7c46f5d6e745ac63b29f8393
faq_a56180c8c93f,mental_health.csv,faq,What do I do if the support doesn’t help?,"It can be difficult to find the things that will help you, as different things help different people. It's important to be open to a range of approaches and to be committed to finding the right help and to continue to be hopeful, even when some things don't work out.",en,,9f0b9568520642975820b53ca7ad9061
dlg_e06779049515456b4c9f887ebdf48983,train.csv,dialogue,"I'm in a relationship, but I feel like I'm always putting more into it and not getting reciprocated. My ex told me that I will never find anyone else, and that's lingering in the back of my mind.","The most crucial key to any relationship is that mutual feeling you hold between you both: that you matter. Sounds like you are stuck in a cycle of hearing your ex say you don't matter. That's why it didn't work with him btw. He wasn't reflecting to you that you mattered. However it ended, clearly though that's the sentiment that's lingering with you. So here you are hanging around a new man why is telling you the same message. Move on. You aren't unworthy, you just haven't found a man who is worthy of you! To be worthy of you, he must see your worth. Often though before anyone else can see your worth, you have to believe it.",en,,e06779049515456b4c9f887ebdf48983
dlg_c6e5d6da274004e3c5d5a6cd93554c60,train.csv,dialogue,"My wife and I have a great relationship except for our sex lives. We are pretty transparent and honest, and basically, she feels bad because she never wants to have sex. She doesn't have the desire. She's also never orgasmed. She feels like a terrible wife and fears I'll cheat on her. She doesn't know why. Last time we had sex, she cried and felt bad and didn't know why she cried. However, she also told me that the last time we had sex, she felt me in her, but it just felt ""ehh"" and wanted to stop. That makes me feel really awful. We rarely have foreplay. Everything I try tickles her, so she makes me stop. We are both frustrated but very much in love. She and I are in our early 20s. We’re married and we have a baby on the way.","Congrats on your upcoming baby!Its possible that the pregnancy is diminishing your wife's sex drive.From everything you describe about your wife, she sounds to not yet have become comfortable with having a wish for sex.The other side of the sex equation is you and your relative ease with having sex and whether it is for physical release or as an expression of love, some of each.Since you talk with each other honestly then start with a dialogue about what you each would like from sex with each other, from perspective of giving and receiving sex. Hopefully this will open up some new light on your respective feelings.Really, there is a lot to navigate in a conversation about physical and emotional intimacy. If these are not the types of discussions the two of you are used to having, a couples therapist is a good idea so you both become familiar and learn how to more easily articulate some of your respective deep feelings.",en,,c6e5d6da274004e3c5d5a6cd93554c60
dlg_046faea367f4c02889d60a9df28fc0a5,train.csv,dialogue,I've gone to a couple therapy sessions so far and still everytime I walk in I get nervous and shaky. Is this normal? Should I still be feeling like this?,"I would be more concerned with how is this being addressed in therapy. Therapy can be a rewarding process, however often times we do not pay much attention to the messages being sent to our bodies. I believe in somatic therapy which deals with our mind & body connection. I would think it may not be a question of normal or abnormal however if it is impacting you then you must pay attention to that. It would be helpful to explore the feelings you're having with your therapist. It may be something that needs addressing to help alleviate those feelings or have a better understanding of why they are showing up when it is time for therapy.",en,,046faea367f4c02889d60a9df28fc0a5
dlg_629c3376d332ff623ca360bd3e1296ee,train.csv,dialogue,"I was kidnapped at fourteen and raped at gunpoint. The guy got six months. When the same thing happened with two ""friends"" at nineteen, I didn't even report it.","Wow, I'm so sorry that this has happened to you. My heart goes out to you. Please find a therapist who specializes in working with PTSD. Brainspotting, Internal Family Systems Therapy, and Somatic Experiencing are all highly effective therapies for complex interpersonal trauma. If you are interested in reading about trauma from a compassionate and scientific perspective I highly recommend Bessel van der Kolk's The Body Keeps the Score.",en,,629c3376d332ff623ca360bd3e1296ee
dlg_79c353c18f044230bf3efe550d0e2b08,train.csv,dialogue,"I'm always listening to my husband, but it feels like he never listens to me. How do I get my husband to listen to me instead of me listening to him all the time?","Thanks for your question. Communication is essential between couples and often times gets neglected in relationships. Working with your husband to help him become a better listener and consequently, a better communicator is going to take some work from your part. You have to calmly be able to express to him your concern and how it affects you. Very important is that you do it in a loving and non-threatening way. Therefore, the time to have this discussion is not when you are frustrated or need to vent to someone about something important. Focus the discussion on how both of you could benefit from having more meaningful conversations where both parties are being heard and how it is important to you that he hears you just like it is crucial for him to be heard. There is a lot of useful information online about how to be a good listener or therapist in your area that can help you. Be patient and genuine, and he will come around. Best of Luck, Mirella~",en,,79c353c18f044230bf3efe550d0e2b08
dlg_c9960b9e540d736de014bc4682baea44,train.csv,dialogue,"My ex-boyfriend, will not stop harassing and stalking me. We work together. I honestly think he needs help to move on. His accusations are angry lies. But I think he may believe them to be true.","The specific laws about this will vary from state to state. Generally, the only way to ""force"" someone to get mental health care is if they pose an imminent theft of harm to themself or someone else, or if they are unable to care for themself. More importantly, is dealing with your safety. Most states have laws that make stalking a crime. You might want to think about filing a police report and obtaining a restraining order against him. You could also think about contacting a local counselor. While you can't force him to get help with moving on from the relationship, counseling could help you to deal with what is going on.",en,,c9960b9e540d736de014bc4682baea44
dlg_db94f4ebdae73d6fc8f2c64ea4fbe47e,train.csv,dialogue,What are the basic skills a good counselor needs to have?,"To be non-judgemental, know who they themselves are, be able to step forward and ask questions with ease and grace into painful emotional areas.Also to respect human difference in accomplishing basic life tasks and everyday living.",en,,db94f4ebdae73d6fc8f2c64ea4fbe47e
dlg_ee41c53f19464d0446ef89ecfe5dba76,train.csv,dialogue,"I'm dealing with imposter syndrome in graduate school. I know that by all accounts I am a phenomenal graduate student, and that I am well-published. I am well liked by students and faculty alike. And yet I cannot shake the feeling that I'm going to be found out as a fraud. How can I get over this feeling?","""Imposter Syndrome"" is a basic effect is a dishonest cause.Basically, there is a fundamental lack of honesty in some important parts of your life (my guess would be relationships) that has led to this sense of dread and guilt.I wonder where the dishonesty be...",en,,ee41c53f19464d0446ef89ecfe5dba76
dlg_599b9dcb57e90ae18f0eaa262c0e4e50,train.csv,dialogue,I shake and have panic attacks.,"One way to understand panic attacks is as a sign of feeling insecure or lacking confidence in a certain area or characteristic of yourself.The insecurity can sometimes feel overwhelming and this starts the sense of panic. One way to build your sense of security within yourself is to have a simple life and a slow paced life. When there are many activities or involvements to pay attention, then it is easy to not give full attention to all of them. This may trigger a sense of insecurity since in fact you may not have had sufficient time to study and know your own opinion about all of what your life is immersed in.A simpler life of fewer activities allows more time to know and understand your own inner feelings and reactions.To know more about yourself may help build your confidence and security in your ability to know and live what goes on in your life!",en,,599b9dcb57e90ae18f0eaa262c0e4e50
dlg_90c07e0ae5f8e2a8e226553bb78573b5,train.csv,dialogue,Is this something I should be worried about? Should I do something about it?,"I recommend asking your son about the reasons he chooses to play alone at recess. If he is happy on his own and you know he has some friends, I would not be very concerned. However, there may be bullying going on at school. In the case of bullying, it may be a situation where you as his parent will need to step in.",en,,90c07e0ae5f8e2a8e226553bb78573b5
dlg_f9a1732c22d10d8e14d905d719717b39,train.csv,dialogue,"After 40 years of being straight, how could I now find myself interested in people of the same sex? I have had a few same sex encounters of my own doing.",Sexuality is fluid. It is possible to find yourself attracted sexually or affectionally to different types of people at different times in your life.,en,,f9a1732c22d10d8e14d905d719717b39
dlg_2eb32661350b68c90b416f6c9d390000,train.csv,dialogue,It's especially bad at night time. I am scared of sleeping alone.,"Being able to know you feel anxiety and write about it, is the first step to addressing and handling it!Generally, anxiety is deep fear of not being able to handle what comes up in life. Somehow the person was insufficiently nurtured and so felt insecure when very young.Usually the person had to fend on at least a psychological and emotional level for themselves before reaching an age when doing so would have been reasonable.Their inner feeling of overwhelmed from when very young, hasn't faced the reality that the grown person is now capable, even if this takes some practice. Try asking yourself what you are afraid of and theorize how you would handle these situations as a grown person.Also, sometimes anxiety comes from feeling lonely. This loneliness is reminiscent of the loneliness that the grown person now, felt when being left to take care of situations as a child which were too difficult and complex for any child to address.",en,,2eb32661350b68c90b416f6c9d390000
dlg_172cfc65d47036e4dd80bbfebe8af1ad,train.csv,dialogue,"My fiancé and I come from a strong Christian background but both went off the ""straight and narrow"" once before. He is having a hard time accepting my past, especially that I'm not a virgin. He has a hard time in general accepting himself and others. His insecurities are hurting our relationship. How can I help him let go of my past and decide to live in the present?","You are right that his insecurities are at the root of the issue. You cannot change that for him. He will have to do the work to handle those emotions on his own. What you can do is reassure him in whatever ways possible, but always recognizing that you can't ""fix"" this for him. When I work with people who struggle with their partner's past experiences, I always frame it like this: Everything that you've experienced has resulted in you being the person you are today. The person they claim to love. If you had not gone through some of those experiences, you would not be in the position you're in now, ready to commit to him and know that you're satisfied with that. Just as when bad things happen to us, we have to find a way to appreciate the lessons learned your fiance has to accept that you're the person you are today because of what you have gone through. Celebrate that you have moved through that and have landed in this perfect position with him!Hope that helps, Allison",en,,172cfc65d47036e4dd80bbfebe8af1ad
